ID	Symbol	GeneLength	E10.5#1	E10.5#2	E11.5#1	E11.5#2	E12.5#1	E12.5#2	E13.5#1	E13.5#2	E14.5#1	E14.5#2	E15.5#1	E15.5#2	E16.5#1	E16.5#2	E17.5#1	E17.5#2	E18.5#1	E18.5#2
ENSMUSG00000027048	Abcb11	5025	117	82	262	198	448	361	542	516	883	1460	1729	2799	3625	2870	2661	2649	9651	6198
ENSMUSG00000027067	Ssrp1	2739	13048	10865	6575	7131	7511	6929	5489	5796	5120	3662	3603	3330	3191	3442	1561	1590	1091	1074
ENSMUSG00000027068	Dhrs9	4281	14	13	54	35	87	38	74	91	88	192	172	215	173	196	15	35	44	23
ENSMUSG00000027070	Lrp2	15460	326	499	76	76	57	13	30	25	12	22	42	60	28	12	7	8	7	30
ENSMUSG00000027071	P2rx3	1812	31	24	28	20	30	27	45	12	44	18	18	23	17	19	19	5	41	16
ENSMUSG00000027072	Prg3	949	4	1	155	57	97	8	8	47	29	33	25	5	5	10	0	3	0	0
ENSMUSG00000027073	Prg2	838	26	13	1473	527	1043	210	76	736	609	541	438	41	72	175	17	39	16	2
ENSMUSG00000027074	Slc43a3	2621	328	337	165	263	471	197	422	248	815	237	216	223	181	160	28	49	29	56
ENSMUSG00000027075	Slc43a1	3927	594	505	651	706	996	940	1124	1250	1532	1030	1393	1160	1419	1567	1085	710	727	603
ENSMUSG00000027076	Timm10	690	380	381	268	318	394	368	422	422	389	215	253	169	181	202	234	212	182	128
ENSMUSG00000027077	Smtnl1	1761	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027078	Ube2l6	1560	91	73	352	364	974	812	1183	1057	1688	1265	1410	1565	1842	1542	1122	1038	1738	1152
ENSMUSG00000027079	Clp1	2564	417	344	266	335	406	228	263	251	348	219	242	213	184	253	121	130	155	118
ENSMUSG00000027080	Med19	2059	848	753	455	637	761	512	448	304	617	462	384	416	414	385	165	235	150	137
ENSMUSG00000027082	Tfpi	3968	341	312	175	183	373	185	190	108	387	139	154	166	110	140	55	44	28	70
ENSMUSG00000027086	Fastkd1	3200	580	566	356	430	448	369	273	256	537	331	306	278	348	309	314	284	486	339
ENSMUSG00000027087	Itgav	7054	2009	2062	1308	1306	1633	595	628	434	1028	1108	1213	1031	1436	873	598	998	1372	756
ENSMUSG00000027088	Phospho2	3267	258	211	123	152	220	148	110	77	171	133	90	98	86	106	52	86	100	96
ENSMUSG00000027091	Zc3h15	2111	3137	2716	1873	2012	2450	1924	1235	805	2129	1508	1392	1468	1491	1463	736	872	662	684
ENSMUSG00000027099	Mtx2	2950	944	934	570	694	993	600	545	387	937	509	500	597	684	526	423	461	519	486
ENSMUSG00000027102	Hoxd8	2634	16	19	3	3	8	0	1	0	2	0	0	0	0	0	0	1	0	1
ENSMUSG00000027104	Atf2	4210	1648	1532	1002	1013	1065	493	468	377	944	722	711	606	866	710	411	528	592	451
ENSMUSG00000027107	Chrna1	4386	7	11	1	3	3	0	5	3	3	0	2	2	5	2	1	1	5	3
ENSMUSG00000027108	Ola1	2175	2453	2109	1187	1415	1641	1129	691	589	1355	890	672	667	927	744	360	447	430	301
ENSMUSG00000027109	Sp3	4181	2508	2286	1579	1924	2163	775	782	565	1718	1397	1384	1137	1649	1286	516	856	948	720
ENSMUSG00000027111	Itga6	4310	488	599	164	154	195	94	132	72	204	110	70	116	82	90	65	59	61	68
ENSMUSG00000027115	Kif18a	6509	602	560	280	407	351	179	153	99	350	199	205	144	189	236	43	43	10	10
ENSMUSG00000027120	Fshb	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027122	Arl14ep	3337	800	705	503	558	598	373	272	237	584	345	356	308	350	339	219	298	293	304
ENSMUSG00000027130	Slc12a6	6105	268	285	148	208	180	140	114	72	265	155	92	121	108	103	59	45	68	74
ENSMUSG00000027131	Emc4	983	793	727	561	620	874	678	795	752	835	574	645	609	799	576	478	464	479	381
ENSMUSG00000027132	Katnbl1	2886	611	568	330	442	532	297	101	66	395	300	268	206	303	250	131	165	108	93
ENSMUSG00000027133	Nop10	1109	2367	1937	1427	1710	1954	1972	2403	2056	2169	929	930	871	991	847	790	677	599	486
ENSMUSG00000027134	Lpcat4	2275	688	511	246	309	270	282	283	181	130	46	31	31	25	34	5	7	10	8
ENSMUSG00000027157	4930430A15Rik	1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027160	Ccdc34	3511	1212	1178	391	768	778	364	504	276	491	435	463	386	461	272	86	200	61	60
ENSMUSG00000027162	Lin7c	4228	3114	2774	1457	1703	1941	1000	553	431	1231	1328	1253	1112	1332	1343	674	990	994	676
ENSMUSG00000027163	Commd9	1191	484	364	383	400	528	586	612	603	625	436	399	457	520	432	373	361	276	240
ENSMUSG00000027164	Traf6	6169	580	530	371	386	434	255	264	257	381	334	368	339	317	334	205	291	286	238
ENSMUSG00000027165	B230118H07Rik	2273	338	295	222	233	302	250	193	117	276	178	168	188	236	218	135	138	139	72
ENSMUSG00000027166	Dnajc24	1197	289	314	179	221	237	130	181	113	203	178	145	122	161	156	94	84	105	71
ENSMUSG00000027167	Elp4	3048	517	476	290	350	381	238	188	137	302	258	207	206	319	260	125	180	188	111
ENSMUSG00000027168	Pax6	4427	8	4	0	6	2	0	0	0	0	10	2	0	2	0	0	4	0	0
ENSMUSG00000027170	Eif3m	1964	3611	2938	2089	2270	2834	2073	1637	1280	2087	1445	1434	1343	1557	1352	990	1003	872	726
ENSMUSG00000027171	Prrg4	2872	24	37	6	5	11	2	4	4	5	13	17	11	38	26	22	43	40	42
ENSMUSG00000027173	Depdc7	1801	415	315	488	586	816	599	596	507	794	677	572	610	810	668	263	310	342	274
ENSMUSG00000027175	Tcp11l1	5474	239	242	149	180	207	82	113	132	117	153	145	116	112	121	34	42	103	29
ENSMUSG00000027176	Cstf3	2817	1421	1279	867	1035	1008	900	501	411	928	676	525	543	656	677	337	258	280	253
ENSMUSG00000027177	Hipk3	7454	2177	2116	1434	1725	1874	674	819	534	1224	1393	1561	1288	1396	862	570	891	1556	845
ENSMUSG00000027180	Fbxo3	4740	2049	1855	1354	1463	1753	939	789	719	1586	1267	1295	1274	1787	1416	893	966	1458	1036
ENSMUSG00000027184	Caprin1	6169	17632	15354	9620	10102	11701	6687	5103	4611	8627	6866	5970	5366	6168	6491	2592	3295	3219	2589
ENSMUSG00000027185	Nat10	4543	2706	2247	1384	1494	1496	1628	1407	1243	1815	798	757	680	622	705	552	393	348	301
ENSMUSG00000027186	Elf5	3262	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027187	Cat	2613	2681	2233	2677	2882	4133	2407	3604	3848	4342	4660	5497	6178	10708	7544	6013	6223	12597	7185
ENSMUSG00000027188	Pamr1	2864	366	345	217	214	377	316	326	380	381	376	495	495	574	591	175	148	39	69
ENSMUSG00000027189	Trim44	5612	4199	3756	2599	2568	3016	1759	1582	1264	2702	2036	2062	1588	1888	1945	1321	1479	1453	1004
ENSMUSG00000027193	Api5	3736	4311	3925	2124	2496	2586	1423	1134	867	2224	1369	1193	1066	1299	1340	516	736	612	526
ENSMUSG00000027194	Ttc17	4590	590	577	581	570	736	547	715	650	758	658	764	698	794	825	457	501	753	575
ENSMUSG00000027195	Hsd17b12	1902	3306	2781	2647	2930	4435	3153	2436	2225	3422	3096	2925	2622	3710	3257	1624	1976	1827	1554
ENSMUSG00000027196	4921507L20Rik	1550	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000027198	Ext2	3721	2050	1788	1343	1482	1697	1331	1587	1772	1176	1016	1080	1061	1316	1078	784	776	796	539
ENSMUSG00000027199	Gatm	2389	86	70	100	69	141	63	100	70	305	124	82	157	83	111	22	29	12	89
ENSMUSG00000027200	Sema6d	6444	612	599	227	142	534	130	300	85	420	115	148	173	90	100	8	21	15	34
ENSMUSG00000027201	Myef2	3424	3394	3288	1580	1875	1700	1024	666	541	1464	759	688	584	523	553	175	284	107	177
ENSMUSG00000027202	Slc12a1	4740	0	0	1	0	0	0	0	0	0	0	2	3	1	0	0	1	2	1
ENSMUSG00000027203	Dut	1950	2067	1935	1054	1464	1630	1180	1105	772	1592	780	561	614	754	550	244	235	130	130
ENSMUSG00000027204	Fbn1	11971	933	1126	263	188	491	81	302	117	402	71	154	186	109	29	3	12	0	31
ENSMUSG00000027206	Cops2	3392	4167	3567	1939	2436	2457	1427	873	677	1842	1461	1262	954	1159	1150	596	849	847	674
ENSMUSG00000027207	Galk2	2910	540	451	311	358	391	278	247	270	317	239	220	237	227	225	180	137	203	116
ENSMUSG00000027208	Fgf7	2672	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000027209	Fam227b	2031	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000027210	Meis2	5498	1040	1106	332	322	410	209	245	180	290	205	173	152	165	115	63	78	115	122
ENSMUSG00000027215	Cd82	1824	179	132	362	313	638	583	749	864	970	886	1096	1091	1219	1184	781	680	1070	514
ENSMUSG00000027217	Tspan18	3751	819	788	334	371	292	168	170	139	84	35	27	40	21	13	3	5	3	14
ENSMUSG00000027219	Slc28a2	3911	18	29	0	1	6	2	2	2	24	9	4	24	9	19	0	0	7	5
ENSMUSG00000027220	Syt13	3761	27	19	3	20	4	2	5	0	1	26	0	2	5	0	0	22	5	0
ENSMUSG00000027221	Chst1	2680	23	26	10	12	26	10	25	18	13	5	10	10	2	3	0	0	0	0
ENSMUSG00000027222	Pex16	1392	292	253	263	307	478	496	689	677	579	406	560	684	959	588	531	510	678	586
ENSMUSG00000027223	Mapk8ip1	3274	891	708	372	431	440	303	359	312	204	138	121	175	212	127	147	117	188	88
ENSMUSG00000027224	Duoxa1	2467	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027225	Duoxa2	1592	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSMUSG00000027227	Sord	2352	2701	1795	4165	4325	7482	6905	7041	7554	6966	7818	9265	8713	8178	10245	6594	6399	8349	6045
ENSMUSG00000027229	4933406J08Rik	2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027230	Creb3l1	2603	125	167	57	50	130	38	181	47	70	38	35	83	48	25	8	5	6	5
ENSMUSG00000027233	Patl2	2434	1	3	1	2	6	5	3	2	12	1	7	6	3	6	4	3	8	2
ENSMUSG00000027236	Eif3j1	5413	2121	1890	950	1210	1520	950	632	315	957	851	732	736	668	696	526	645	516	433
ENSMUSG00000027238	Frmd5	4230	73	84	8	10	2	0	2	3	3	2	1	0	1	0	2	1	7	0
ENSMUSG00000027239	Mdk	1054	12238	11138	4185	5106	3715	3045	2209	959	803	215	147	135	72	51	4	9	4	10
ENSMUSG00000027242	Wdr76	4170	1170	998	707	719	716	463	265	253	589	451	369	285	356	402	72	89	39	56
ENSMUSG00000027243	Harbi1	3686	285	273	188	217	251	224	190	136	348	181	229	225	268	243	217	231	234	185
ENSMUSG00000027244	Atg13	3604	742	613	506	551	676	552	564	651	657	605	678	621	922	720	915	847	807	679
ENSMUSG00000027245	Hypk	4170	52	47	24	46	42	52	60	32	79	38	38	35	35	19	19	18	20	8
ENSMUSG00000027246	Ell3	2115	4	2	1	1	3	5	4	2	3	1	0	1	4	4	2	0	1	1
ENSMUSG00000027247	Arhgap1	3201	1948	1737	1189	1273	1485	1072	1405	1495	1442	912	960	949	912	1032	502	463	368	286
ENSMUSG00000027248	Pdia3	2770	24162	19807	17442	19138	23062	17603	12321	9647	18567	15180	15075	14731	20160	16999	10192	11181	10515	8362
ENSMUSG00000027249	F2	3167	5634	3965	11211	10701	15117	18523	17496	27480	19747	22146	30939	33719	49279	39968	43475	35357	55237	38047
ENSMUSG00000027253	Lrp4	7926	1270	1206	867	838	989	684	938	959	1148	797	887	800	1386	991	783	701	662	466
ENSMUSG00000027254	Map1a	11825	170	229	40	28	47	14	36	19	34	10	11	15	8	0	2	3	2	3
ENSMUSG00000027255	Arfgap2	3068	4984	4033	4121	4260	5371	6101	5268	5505	6017	3979	4790	4567	4749	4908	3333	2467	2837	2435
ENSMUSG00000027257	Pacsin3	1993	945	783	935	929	1145	1599	1523	1607	1375	1038	1142	1107	1038	1113	714	567	685	488
ENSMUSG00000027259	Adal	2947	252	244	163	193	188	114	106	116	178	145	125	160	163	156	80	117	116	93
ENSMUSG00000027261	Hao1	2045	1	0	2	1	4	4	6	19	45	82	173	563	795	407	1215	970	4187	3103
ENSMUSG00000027263	Tubgcp4	4250	1063	1066	600	640	787	549	465	354	725	443	413	357	338	356	135	162	231	175
ENSMUSG00000027270	Lamp5	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027272	Ubr1	7768	1514	1686	937	1020	1017	467	385	261	744	667	641	519	586	414	273	405	508	410
ENSMUSG00000027273	Snap25	4880	10	8	1	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0
ENSMUSG00000027274	Mkks	3178	722	605	565	653	686	600	419	328	649	509	441	450	620	482	347	339	436	391
ENSMUSG00000027276	Jag1	5612	171	135	41	56	127	39	86	27	166	19	38	50	38	25	25	36	28	41
ENSMUSG00000027281	Slx4ip	5089	321	344	182	252	216	139	102	88	174	139	109	85	122	126	50	63	85	63
ENSMUSG00000027282	Mtch2	3103	2481	2104	1543	1786	2209	1774	1704	1519	2296	1531	1552	1610	2195	1767	1621	1568	2845	2062
ENSMUSG00000027284	Cdan1	8046	762	679	487	537	730	586	751	546	866	443	554	449	430	472	262	186	173	148
ENSMUSG00000027285	Haus2	3154	900	788	446	530	533	234	265	185	476	322	336	252	330	357	156	228	197	127
ENSMUSG00000027286	Lrrc57	1962	296	243	192	203	286	177	128	149	271	187	169	146	199	250	134	143	189	120
ENSMUSG00000027287	Snap23	2730	1534	1379	994	1029	1224	744	559	466	1124	853	767	781	951	833	439	554	574	378
ENSMUSG00000027288	Zfp106	9085	8905	8183	4792	5222	4508	2535	2485	2429	3083	2880	2713	2190	2411	2231	1366	1744	1832	1432
ENSMUSG00000027291	Vps39	4384	748	668	452	434	547	412	460	409	582	384	495	402	425	489	319	324	375	263
ENSMUSG00000027293	Ehd4	3730	494	414	337	353	378	201	279	285	369	263	187	209	233	271	81	84	128	115
ENSMUSG00000027296	Itpka	1818	336	312	241	239	355	331	288	379	194	234	157	215	429	253	199	151	108	137
ENSMUSG00000027297	Ltk	3080	8	16	9	14	24	30	32	26	34	13	25	23	26	14	3	10	12	15
ENSMUSG00000027298	Tyro3	4460	823	685	385	406	481	419	367	358	253	177	162	190	210	197	33	35	19	18
ENSMUSG00000027300	Ubox5	3731	460	388	297	333	357	301	352	358	275	205	174	164	186	204	114	109	73	52
ENSMUSG00000027301	Oxt	537	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027303	Ptpra	3227	1616	1528	991	1071	1181	902	897	910	999	783	716	754	865	819	508	499	496	405
ENSMUSG00000027304	Rtf1	4664	2104	2098	1156	1289	1358	942	861	813	1184	892	790	723	847	736	354	441	448	347
ENSMUSG00000027305	Ndufaf1	1478	534	435	431	438	599	461	352	224	523	363	320	390	444	440	286	263	323	269
ENSMUSG00000027306	Nusap1	3526	1490	1468	952	1338	1173	736	686	540	1119	826	943	707	956	1123	157	215	37	59
ENSMUSG00000027309	4930402H24Rik	6628	794	764	851	784	1179	585	907	973	1389	1444	1736	1544	1830	1701	702	848	985	643
ENSMUSG00000027312	Atrn	8745	981	983	839	873	1033	442	730	628	926	1040	1054	1190	1225	968	919	1109	2549	1728
ENSMUSG00000027313	Chac1	1637	21	6	16	24	15	21	19	4	1	1	3	0	1	2	10	6	0	0
ENSMUSG00000027314	Dll4	3747	9	11	5	4	6	5	6	10	6	8	3	11	12	2	6	5	6	12
ENSMUSG00000027315	Spint1	2323	364	381	36	42	21	14	17	7	6	13	4	7	7	4	9	8	7	23
ENSMUSG00000027316	Gfra4	1791	9	9	3	0	5	4	5	0	7	1	0	0	2	0	0	0	0	0
ENSMUSG00000027317	Ppp1r14d	790	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000027318	Adam33	3574	2	4	7	1	3	0	9	14	4	2	3	14	1	0	3	2	0	7
ENSMUSG00000027322	Siglec1	6387	37	29	40	24	50	41	51	28	61	29	41	25	27	61	6	7	3	8
ENSMUSG00000027323	Rad51	3368	1734	1577	904	994	1066	956	632	539	812	540	528	463	423	612	94	117	17	26
ENSMUSG00000027324	Rpusd2	2706	307	309	178	251	240	121	194	186	198	159	142	92	99	104	63	92	65	35
ENSMUSG00000027326	Casc5	7800	1472	1918	829	1204	926	381	353	136	625	592	588	443	350	382	69	143	32	37
ENSMUSG00000027327	1700037H04Rik	1647	566	456	244	305	321	278	313	338	322	118	115	106	69	93	32	55	46	42
ENSMUSG00000027329	Spef1	2600	79	97	36	44	54	71	103	48	56	32	29	29	29	16	26	18	25	25
ENSMUSG00000027330	Cdc25b	3089	261	300	183	229	275	189	308	282	455	229	252	234	220	220	63	71	20	35
ENSMUSG00000027331	Knstrn	4602	1504	1261	907	1181	1172	1153	1085	993	1386	843	831	674	716	930	173	230	44	48
ENSMUSG00000027332	Ivd	3665	2566	2217	2129	2253	2653	2516	2540	3036	2760	2639	2871	3518	4521	4203	3734	2996	3476	2343
ENSMUSG00000027333	Smox	2299	108	111	31	45	50	40	67	44	130	31	37	24	22	44	198	159	278	269
ENSMUSG00000027335	Adra1d	1899	4	8	2	4	36	1	39	3	14	3	2	4	7	1	0	0	0	0
ENSMUSG00000027338	Prnd	3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027339	Rassf2	8233	39	59	96	61	95	44	50	90	186	113	49	109	94	77	3	15	36	40
ENSMUSG00000027340	Slc23a2	6364	421	387	312	319	339	155	184	221	329	300	392	345	416	426	249	209	489	247
ENSMUSG00000027341	Tmem230	2957	355	305	235	325	413	288	244	191	399	237	210	252	290	234	201	146	260	147
ENSMUSG00000027342	Pcna	1518	5323	4190	3000	3103	4085	2703	2604	2429	3653	2029	1922	1669	1851	1852	490	645	267	259
ENSMUSG00000027344	Fsip1	1673	21	13	17	6	18	16	9	10	10	5	6	0	0	1	0	0	3	0
ENSMUSG00000027345	4921508D12Rik	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027346	Gpcpd1	4356	405	467	220	229	389	171	170	81	331	231	202	215	178	176	106	111	231	93
ENSMUSG00000027347	Rasgrp1	5229	9	9	4	2	5	2	5	3	6	10	9	4	7	11	0	0	0	0
ENSMUSG00000027349	Fam98b	1979	1653	1385	814	995	980	733	414	459	875	532	454	373	459	507	198	286	232	147
ENSMUSG00000027350	Chgb	2740	45	54	2	94	8	0	5	1	1	241	6	1	5	1	1	73	8	0
ENSMUSG00000027351	Spred1	6016	2004	1883	1146	1270	1409	668	508	353	1087	1015	1080	780	939	812	439	592	674	595
ENSMUSG00000027353	Mcm8	3397	628	569	252	316	329	290	217	165	311	162	153	132	129	150	33	53	31	25
ENSMUSG00000027355	Tmco5	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027356	Fermt1	5236	316	294	96	113	71	50	19	47	28	8	8	5	14	9	6	5	7	3
ENSMUSG00000027357	Crls1	1924	714	644	506	614	764	577	374	327	710	572	482	493	610	532	649	621	513	466
ENSMUSG00000027358	Bmp2	3555	16	22	10	7	26	6	22	3	25	12	8	13	16	6	7	5	6	26
ENSMUSG00000027359	Slc27a2	2918	776	557	2580	2672	5108	4167	4935	4227	7450	5851	6965	7011	8895	7661	4686	4735	8679	5925
ENSMUSG00000027360	Hdc	4518	16	16	119	98	151	44	110	94	248	129	90	128	70	65	5	11	5	5
ENSMUSG00000027361	Gabpb1	4153	789	753	417	501	596	389	290	235	558	292	231	255	274	277	131	128	174	120
ENSMUSG00000027363	Usp8	4154	2063	1850	1345	1422	1557	948	1049	909	1630	1204	1224	1023	1194	1246	636	764	854	514
ENSMUSG00000027364	Usp50	2129	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027365	Trpm7	7107	2670	2970	1775	2051	2404	1131	995	479	2219	1633	1543	1327	1346	1086	615	891	1272	858
ENSMUSG00000027366	Sppl2a	5616	1334	1254	958	1025	1166	515	427	431	1144	1092	1014	946	1321	1197	1117	1552	3147	2236
ENSMUSG00000027367	Stard7	3116	4121	3571	2900	3200	3706	2828	2157	1907	2852	2284	2004	2125	2644	2381	1751	1654	1771	1311
ENSMUSG00000027368	Dusp2	1617	22	10	24	16	92	66	50	20	92	14	14	41	10	3	5	4	1	10
ENSMUSG00000027371	Fahd2a	1462	130	111	149	143	219	211	220	223	295	208	189	243	292	225	123	111	151	106
ENSMUSG00000027374	Mrps5	4481	1653	1476	1059	1202	1380	1191	1144	1035	1378	822	819	805	916	773	631	568	626	466
ENSMUSG00000027375	Mal	2778	13	10	1	4	2	2	0	0	1	1	0	1	1	0	2	1	0	0
ENSMUSG00000027376	Prom2	4796	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027377	Mall	2006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027378	Nphp1	2296	636	499	255	276	235	188	141	145	135	79	39	42	76	47	31	35	54	45
ENSMUSG00000027379	Bub1	3421	3139	2950	1619	2022	1682	1179	758	569	1598	1068	1102	802	993	1120	115	240	32	54
ENSMUSG00000027380	Acoxl	2842	1	0	0	3	0	2	0	1	2	0	2	3	1	1	0	0	0	0
ENSMUSG00000027381	Bcl2l11	5036	934	777	432	478	479	343	396	276	489	355	407	400	734	401	538	507	890	853
ENSMUSG00000027384	Ndufaf5	1200	249	190	160	214	242	221	188	132	209	129	108	147	119	121	77	66	58	53
ENSMUSG00000027386	Fbln7	3228	27	32	22	24	48	31	33	32	38	27	20	22	16	12	1	1	0	0
ENSMUSG00000027387	Zc3h8	1624	291	209	143	166	187	217	144	67	221	104	107	98	81	95	71	36	31	39
ENSMUSG00000027394	Ttl	4567	384	426	232	255	229	163	200	191	188	140	150	147	150	161	80	112	75	72
ENSMUSG00000027395	Polr1b	3998	2615	2179	1367	1554	1589	1316	1280	1182	1481	802	754	592	568	710	513	415	303	234
ENSMUSG00000027397	Slc20a1	3316	2227	1838	1257	1404	1916	1508	1324	1059	1481	889	960	811	685	747	479	446	1070	696
ENSMUSG00000027398	Il1b	1356	2	1	2	0	13	9	10	0	11	1	2	4	1	1	1	0	2	2
ENSMUSG00000027399	Il1a	1974	0	1	5	1	5	4	4	6	18	8	10	10	1	8	6	5	3	14
ENSMUSG00000027400	Pdyn	2386	0	2	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000027401	Tgm3	4135	2	1	1	0	1	2	2	4	1	2	0	1	0	0	0	1	0	0
ENSMUSG00000027403	Tgm6	3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027404	Snrpb	1711	5022	4253	2719	3055	3806	3590	4244	4068	2799	1886	1943	1813	2097	1823	1189	990	898	1004
ENSMUSG00000027405	Nop56	3627	7848	6284	4002	4773	5803	5807	5647	3486	6279	2589	2340	2091	1723	2037	1353	1156	589	573
ENSMUSG00000027406	Idh3b	2049	2793	2320	2429	2594	3269	3167	2960	3036	3604	2404	2734	2641	3096	2832	2460	2122	2840	1913
ENSMUSG00000027408	Cpxm1	2366	797	744	388	492	432	359	316	191	156	53	50	80	49	17	4	6	2	7
ENSMUSG00000027409	1700020A23Rik	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027411	Vps16	3161	1455	1311	969	1088	1294	1464	1496	1252	1760	712	841	708	713	746	521	386	385	344
ENSMUSG00000027412	Lpin3	3470	76	82	46	46	66	43	77	72	69	56	47	47	76	55	61	47	108	58
ENSMUSG00000027416	Otor	949	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027419	Pcsk2	4723	22	19	0	46	13	3	7	1	0	58	14	0	7	0	0	55	11	0
ENSMUSG00000027420	Bfsp1	2372	9	12	10	8	14	12	10	8	11	1	4	3	6	2	5	1	0	0
ENSMUSG00000027422	Rrbp1	5177	14680	12899	14005	15043	19037	16993	19628	17630	18823	16602	20975	21054	26219	19489	17009	15156	16314	14967
ENSMUSG00000027423	Snx5	2512	7768	6441	4090	4703	5135	3821	2782	1953	4513	2846	2890	2481	2980	2862	2629	2689	1977	1478
ENSMUSG00000027424	Mgme1	2840	746	633	580	553	552	550	367	416	524	339	345	273	370	354	156	194	110	106
ENSMUSG00000027425	Csrp2bp	3801	1207	1078	718	761	933	838	763	691	794	503	472	486	490	466	371	316	328	274
ENSMUSG00000027427	Polr3f	4403	684	621	332	469	511	249	200	179	456	310	273	223	242	276	125	160	154	127
ENSMUSG00000027428	Rbbp9	2170	1110	934	675	655	776	422	291	324	484	386	374	309	428	386	177	223	224	169
ENSMUSG00000027429	Sec23b	3118	2032	1800	1462	1557	1689	1123	1049	1374	1242	1098	1099	982	1218	1195	606	831	489	392
ENSMUSG00000027430	Dtd1	1350	489	438	285	325	409	320	267	273	258	210	144	139	168	135	99	97	120	81
ENSMUSG00000027431	Scp2d1	760	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027433	Xrn2	3434	3377	2954	2008	2066	2306	1382	1089	1217	1943	1486	1340	1127	1373	1443	611	874	901	669
ENSMUSG00000027434	Nkx2-2	2120	10	15	1	9	0	0	1	0	0	14	1	0	0	0	0	6	1	0
ENSMUSG00000027435	Cd93	6677	33	16	28	31	80	17	38	25	122	56	36	63	47	35	12	30	26	81
ENSMUSG00000027438	Napb	4412	88	84	61	54	58	52	29	23	67	50	54	46	60	43	40	34	51	35
ENSMUSG00000027439	Gzf1	4232	1385	1256	989	964	1249	864	841	878	1432	1293	1505	1439	1766	1801	804	788	894	765
ENSMUSG00000027442	Cst8	804	0	0	0	0	0	0	0	0	0	2	2	12	1	9	4	5	5	1
ENSMUSG00000027443	Cst12	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027444	8030411F24Rik	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027445	Cst9	687	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027446	9230104L09Rik	661	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027447	Cst3	860	798	856	587	769	1311	1057	1274	931	1017	837	841	1088	1257	817	824	729	1041	779
ENSMUSG00000027452	Acss1	3618	1434	996	2300	2221	3115	2446	2594	3327	3005	3346	3200	3261	4435	4043	1306	1307	1449	1077
ENSMUSG00000027454	Gins1	1087	697	631	401	493	445	416	354	252	544	247	211	244	233	225	61	54	16	35
ENSMUSG00000027455	Nsfl1c	1631	2530	2200	1659	1821	2089	2087	2386	1857	2237	1232	1213	1268	1315	1242	775	660	529	459
ENSMUSG00000027456	Sdcbp2	1399	2	4	5	3	6	5	2	6	1	7	2	6	1	1	1	0	4	1
ENSMUSG00000027457	Snph	4910	5	4	1	5	2	0	3	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027459	Fam110a	1853	303	271	209	326	472	392	653	542	306	263	251	198	272	231	114	101	57	84
ENSMUSG00000027460	Angpt4	2335	6	9	1	0	0	1	7	5	1	3	6	3	2	0	4	4	9	1
