"tcga_id"	"cohort"	"purity"	"log2_bap1"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"
"TCGA-LB-A8F3-01"	"TCGA-PAAD"	0.28	11.8515921378284	2	"chr3:2170634-194339746"	192169113
"TCGA-XD-AAUG-01"	"TCGA-PAAD"	0.16	11.8013147775765	2	"chr3:2170634-104127990"	101957357
"TCGA-HZ-7925-01"	"TCGA-PAAD"	0.25	11.6328957139934	1	"chr3:2170634-126761364"	124590731
"TCGA-HZ-A77O-01"	"TCGA-PAAD"	0.33	11.8132915752422	3	"chr3:2170634-116700187"	114529554
"TCGA-IB-7887-01"	"TCGA-PAAD"	0.34	11.359725259963	1	"chr3:14864479-85403814"	70539336
"TCGA-FB-AAQ1-01"	"TCGA-PAAD"	0.24	11.1067153533311	2	"chr3:47725488.5-52482419.5"	4756932
"TCGA-VR-AA4D-01"	"TCGA-ESCA"	0.74	11.2819932256797	2	"chr3:17469827-53962452"	36492626
"TCGA-L5-A8NM-01"	"TCGA-ESCA"	0.27	12.291519383455	2	"chr3:2170634-59680883"	57510250
"TCGA-XP-A8T7-01"	"TCGA-ESCA"	0.72	NA	1	"chr3:30495859-77763575"	47267717
"TCGA-V5-A7RE-01"	"TCGA-ESCA"	0.64	12.857781303142	3	"chr3:32023658-54239267"	22215610
"TCGA-LN-A49W-01"	"TCGA-ESCA"	NA	12.0144716264611	NA	"chr3:47758629-70441336"	22682708
"TCGA-LN-A7HZ-01"	"TCGA-ESCA"	0.63	12.467625589821	2	"chr3:48676234-56236310"	7560077
"TCGA-LN-A5U5-01"	"TCGA-ESCA"	NA	11.8599608541131	NA	"chr3:42257907-54316218"	12058312
"TCGA-LN-A49Y-01"	"TCGA-ESCA"	0.95	11.5290825374642	1	"chr3:38931019-136495754"	97564736
"TCGA-L5-A8NG-01"	"TCGA-ESCA"	0.54	11.6492603373043	1	"chr3:36561059-58283241"	21722183
"TCGA-VR-A8EO-01"	"TCGA-ESCA"	NA	12.4560561849887	NA	"chr3:46982681-52693241"	5710561
"TCGA-L5-A8NQ-01"	"TCGA-ESCA"	0.19	13.1043376558624	2	"chr3:30209379-80902138"	50692760
"TCGA-IG-A5B8-01"	"TCGA-ESCA"	0.36	11.5468420585166	2	"chr3:2170634-70534490"	68363857
"TCGA-LN-A5U6-01"	"TCGA-ESCA"	0.72	12.5631185724233	2	"chr3:30410906-54963381"	24552476
"TCGA-R6-A6DN-01"	"TCGA-ESCA"	0.73	12.7376230421061	3	"chr3:46449777-52862961"	6413185
"TCGA-IG-A4QT-01"	"TCGA-ESCA"	0.33	NA	2	"chr3:2170634-197812401"	195641768
"TCGA-LN-A49L-01"	"TCGA-ESCA"	0.65	NA	2	"chr3:51254788-53742547"	2487760
"TCGA-JY-A93D-01"	"TCGA-ESCA"	0.33	11.8828925102949	2	"chr3:2170634-94163841"	91993208
"TCGA-L5-A4OX-01"	"TCGA-ESCA"	0.71	11.4787690215996	1	"chr3:50728555-71912441"	21183887
"TCGA-Z6-AAPN-01"	"TCGA-ESCA"	0.35	12.5590074288004	2	"chr3:4879720-77379726"	72500007
"TCGA-2H-A9GR-01"	"TCGA-ESCA"	0.58	11.8152566934252	1	"chr3:45974906-62002373"	16027468
"TCGA-LN-A7HW-01"	"TCGA-ESCA"	0.62	13.0608693715922	2	"chr3:42414076-53284246"	10870171
"TCGA-M9-A5M8-01"	"TCGA-ESCA"	0.63	11.9191531732666	1	"chr3:36456270-58540863"	22084594
"TCGA-LN-A49O-01"	"TCGA-ESCA"	0.58	12.4985895880078	2	"chr3:4720411-52764716"	48044306
"TCGA-V5-AASX-01"	"TCGA-ESCA"	0.66	12.4971172187464	2	"chr3:2170634-69888327"	67717694
"TCGA-IG-A3YA-01"	"TCGA-ESCA"	0.23	12.3901880971992	2	"chr3:2170634-59260873"	57090240
"TCGA-IG-A6QS-01"	"TCGA-ESCA"	0.73	12.2945909661536	1	"chr3:38249370-77154364"	38904995
"TCGA-L5-A88Y-01"	"TCGA-ESCA"	NA	12.145182070425	NA	"chr3:24921576-59715720"	34794145
"TCGA-LN-A9FP-01"	"TCGA-ESCA"	0.2	12.4102173272758	2	"chr3:16128800-87395957"	71267158
"TCGA-V5-AASV-01"	"TCGA-ESCA"	0.74	12.2691204115286	2	"chr3:29775625-55859756"	26084132
"TCGA-R6-A8W5-01"	"TCGA-ESCA"	0.5	12.8079608082395	2	"chr3:51786547-52413089"	626543
"TCGA-2H-A9GK-01"	"TCGA-ESCA"	0.47	12.2580259278143	2	"chr3:15081471-67643056"	52561586
"TCGA-L5-A4OF-01"	"TCGA-ESCA"	0.58	NA	1	"chr3:45948625-55452985"	9504361
"TCGA-L5-A88W-01"	"TCGA-ESCA"	0.71	13.1874878190755	2	"chr3:11813043-178526382"	166713340
"TCGA-L5-A8NI-01"	"TCGA-ESCA"	0.65	12.8444103858185	2	"chr3:52381634-52462120"	80487
"TCGA-JY-A93E-01"	"TCGA-ESCA"	0.46	12.2057697916945	3	"chr3:45750717-52561315"	6810599
"TCGA-LN-A4MQ-01"	"TCGA-ESCA"	0.64	12.4985105110503	1	"chr3:46680172-57344483"	10664312
"TCGA-LN-A4A8-01"	"TCGA-ESCA"	0.71	12.1848245538282	1	"chr3:36814539-75110216"	38295678
"TCGA-IG-A51D-01"	"TCGA-ESCA"	0.38	12.3845964100511	2	"chr3:2170634-80192273"	78021640
"TCGA-Q9-A6FU-01"	"TCGA-ESCA"	0.67	NA	1	"chr3:43125842-91462299"	48336458
"TCGA-JY-A6FE-01"	"TCGA-ESCA"	0.71	12.6140528008601	2	"chr3:51502259-53725694"	2223436
"TCGA-LN-A5U7-01"	"TCGA-ESCA"	0.77	13.0283438010415	2	"chr3:36094469-61044936"	24950468
"TCGA-LN-A8I0-01"	"TCGA-ESCA"	NA	12.1333670923969	NA	"chr3:49254363-86369255"	37114893
"TCGA-R6-A6DQ-01"	"TCGA-ESCA"	NA	11.8604905666128	NA	"chr3:43342452-58633125"	15290674
"TCGA-LN-A8I1-01"	"TCGA-ESCA"	0.63	11.9119558970522	2	"chr3:42420323-53860220"	11439898
"TCGA-L5-A4OW-01"	"TCGA-ESCA"	0.53	12.0547382845077	2	"chr3:31752365-88812855"	57060491
"TCGA-IG-A3QL-01"	"TCGA-ESCA"	NA	13.6280160810296	NA	"chr3:50741098-53843122"	3102025
"TCGA-L5-A8NJ-01"	"TCGA-ESCA"	0.85	11.9737918561631	2	"chr3:2170634-91462299"	89291666
"TCGA-L5-A4OI-01"	"TCGA-ESCA"	0.83	12.3801055111193	2	"chr3:44180859-54372632"	10191774
"TCGA-S8-A6BV-01"	"TCGA-ESCA"	0.41	11.7259319796111	2	"chr3:47222639-59496095"	12273457
"TCGA-IG-A3YC-01"	"TCGA-ESCA"	0.25	12.0721248508664	2	"chr3:2170634-90294151"	88123518
"TCGA-Q9-A6FW-01"	"TCGA-ESCA"	0.56	12.4418169173097	2	"chr3:44470226-53544856"	9074631
"TCGA-L5-A8NF-01"	"TCGA-ESCA"	0.79	11.8261993786913	3	"chr3:11940654-53855954"	41915301
"TCGA-2H-A9GL-01"	"TCGA-ESCA"	0.75	11.6106969340138	2	"chr3:20593227-59720118"	39126892
"TCGA-LN-A49K-01"	"TCGA-ESCA"	0.66	NA	1	"chr3:46679828-80265714"	33585887
"TCGA-VR-AA7B-01"	"TCGA-ESCA"	0.59	NA	2	"chr3:28991778-63710616"	34718839
"TCGA-R6-A6L6-01"	"TCGA-ESCA"	0.26	12.2954560990772	2	"chr3:12257814-88993058"	76735245
"TCGA-IG-A5S3-01"	"TCGA-ESCA"	0.55	11.9403399533197	3	"chr3:52373535-90060359"	37686825
"TCGA-LN-A9FQ-01"	"TCGA-ESCA"	0.78	13.1507426462982	1	"chr3:14790722-91462299"	76671578
"TCGA-JY-A6FD-01"	"TCGA-ESCA"	0.44	12.4472893267986	1	"chr3:2170634-65382355"	63211722
"TCGA-L5-A43H-01"	"TCGA-ESCA"	0.56	NA	1	"chr3:2170634-61134822"	58964189
"TCGA-2H-A9GN-01"	"TCGA-ESCA"	0.75	11.7820562297266	2	"chr3:46445762-62447256"	16001495
"TCGA-L5-A4OR-01"	"TCGA-ESCA"	0.62	NA	5	"chr3:36294891-55965325"	19670435
"TCGA-L5-A4OE-01"	"TCGA-ESCA"	0.44	12.5798925139642	4	"chr3:2170634-61124257"	58953624
"TCGA-LN-A49V-01"	"TCGA-ESCA"	0.92	NA	2	"chr3:32719450-61049540"	28330091
"TCGA-VR-A8EX-01"	"TCGA-ESCA"	0.48	12.7343673411659	1	"chr3:47515734-53843122"	6327389
"TCGA-JY-A939-01"	"TCGA-ESCA"	0.21	12.2248912879424	2	"chr3:2170634-197812401"	195641768
"TCGA-Z6-A8JE-01"	"TCGA-ESCA"	0.66	11.2031346722197	1	"chr3:47938685-61171232"	13232548
"TCGA-L5-A4OM-01"	"TCGA-ESCA"	0.86	12.3273930063333	1	"chr3:14455466-54621027"	40165562
"TCGA-Z6-A9VB-01"	"TCGA-ESCA"	0.72	12.7330321563173	1	"chr3:30535186-71994350"	41459165
"TCGA-L5-A43J-01"	"TCGA-ESCA"	0.64	11.8798948642965	2	"chr3:44185155-53110307"	8925153
"TCGA-L5-A43I-01"	"TCGA-ESCA"	0.67	NA	2	"chr3:49098949-52579318"	3480370
"TCGA-L5-A88S-01"	"TCGA-ESCA"	0.46	12.5170340065068	1	"chr3:2170634-91462299"	89291666
"TCGA-VR-A8Q7-01"	"TCGA-ESCA"	0.36	11.9057657904602	3	"chr3:50657747-53415751"	2758005
"TCGA-L5-A43M-01"	"TCGA-ESCA"	0.35	NA	2	"chr3:22276782-82576726"	60299945
"TCGA-LN-A7HV-01"	"TCGA-ESCA"	0.64	11.755274381004	1	"chr3:48855201-61231138"	12375938
"TCGA-L5-A8NS-01"	"TCGA-ESCA"	0.64	11.6389252737518	1	"chr3:42646540-62264995"	19618456
"TCGA-JY-A6FA-01"	"TCGA-ESCA"	0.78	12.9857903527769	2	"chr3:46300938-52866248"	6565311
"TCGA-LN-A4A3-01"	"TCGA-ESCA"	0.51	12.0694029993769	1	"chr3:2170634-58134477"	55963844
"TCGA-LN-A4A1-01"	"TCGA-ESCA"	NA	11.4331820367733	NA	"chr3:48490769-54802399"	6311631
"TCGA-R6-A6XG-01"	"TCGA-ESCA"	0.79	12.1720196300221	2	"chr3:15775374-61123689"	45348316
"TCGA-L5-A4OH-01"	"TCGA-ESCA"	0.63	12.2345410927997	2	"chr3:42434396-54575119"	12140724
"TCGA-VR-A8EQ-01"	"TCGA-ESCA"	0.35	12.8898561406498	3	"chr3:28705667-61109290"	32403624
"TCGA-IG-A3Y9-01"	"TCGA-ESCA"	0.27	NA	1	"chr3:44209679-54187304"	9977626
"TCGA-LN-A49R-01"	"TCGA-ESCA"	0.75	NA	2	"chr3:50259429-54694558"	4435130
"TCGA-L5-A88Z-01"	"TCGA-ESCA"	0.8	12.1648651438183	1	"chr3:47488515-58572329"	11083815
"TCGA-LN-A4A5-01"	"TCGA-ESCA"	0.3	12.2025719158741	1	"chr3:36561294-91390926"	54829633
"TCGA-L5-A8NK-01"	"TCGA-ESCA"	0.45	12.3787796212564	1	"chr3:4989276-90258727"	85269452
"TCGA-JY-A6FG-01"	"TCGA-ESCA"	0.74	12.771324732834	2	"chr3:2170634-94541789"	92371156
"TCGA-L5-A4OO-01"	"TCGA-ESCA"	0.43	11.9387531539017	1	"chr3:34677042-66128770"	31451729
"TCGA-L5-A4OQ-01"	"TCGA-ESCA"	NA	NA	NA	"chr3:52401844-52715774"	313931
"TCGA-L5-A8NH-01"	"TCGA-ESCA"	0.72	12.2532099719254	2	"chr3:36315971-78100733"	41784763
"TCGA-IG-A625-01"	"TCGA-ESCA"	0.74	12.62571685444	2	"chr3:25241624-70823852"	45582229
"TCGA-IG-A97H-01"	"TCGA-ESCA"	NA	12.4841635132753	NA	"chr3:33429154-54220231"	20791078
"TCGA-2H-A9GH-01"	"TCGA-ESCA"	NA	12.0685930223204	NA	"chr3:31947882-54295815"	22347934
"TCGA-R6-A8WG-01"	"TCGA-ESCA"	0.65	11.886235363492	2	"chr3:49722440-59666296"	9943857
"TCGA-IC-A6RE-01"	"TCGA-ESCA"	0.54	11.7924332707762	1	"chr3:50760365-57352120"	6591756
"TCGA-2H-A9GM-01"	"TCGA-ESCA"	NA	12.086492074337	NA	"chr3:34899581-77094425"	42194845
"TCGA-IG-A4P3-01"	"TCGA-ESCA"	0.48	11.9398019845341	1	"chr3:42321096-55752512"	13431417
"TCGA-S8-A6BW-01"	"TCGA-ESCA"	0.58	13.2817683647524	2	"chr3:50766070-56236310"	5470241
"TCGA-L5-A8NT-01"	"TCGA-ESCA"	0.5	12.0157731825855	4	"chr3:46677872-53301715"	6623844
"TCGA-L5-A8NE-01"	"TCGA-ESCA"	0.64	12.4450014380124	4	"chr3:50694971-53228851"	2533881
"TCGA-L5-A88T-01"	"TCGA-ESCA"	NA	12.8429753684375	NA	"chr3:49157490-54973908"	5816419
"TCGA-L5-A43E-01"	"TCGA-ESCA"	0.61	12.0530673924939	3	"chr3:9436262-53646241"	44209980
"TCGA-L7-A56G-01"	"TCGA-ESCA"	0.55	12.5664041906221	2	"chr3:36273709-79573931"	43300223
"TCGA-VR-A8EW-01"	"TCGA-ESCA"	0.53	12.9798883167721	4	"chr3:20768031-52858487"	32090457
"TCGA-R6-A6Y0-01"	"TCGA-ESCA"	NA	12.9675049669736	NA	"chr3:52320756-52638893"	318138
"TCGA-LN-A7HY-01"	"TCGA-ESCA"	0.53	12.0410760267094	2	"chr3:33339537-54339429"	20999893
"TCGA-IG-A97I-01"	"TCGA-ESCA"	0.63	11.7450557509684	1	"chr3:37519866-54702226"	17182361
"TCGA-IG-A3I8-01"	"TCGA-ESCA"	0.62	12.0564886778338	2	"chr3:42181346-66080964"	23899619
"TCGA-R6-A6XQ-01"	"TCGA-ESCA"	0.79	12.3291219133094	5	"chr3:43750486-53724886"	9974401
"TCGA-LN-A7HX-01"	"TCGA-ESCA"	0.58	12.3873033775737	2	"chr3:48676234-65191652"	16515419
"TCGA-XP-A8T8-01"	"TCGA-ESCA"	0.64	13.5419740008226	2	"chr3:31014906-67675568"	36660663
"TCGA-R6-A6KZ-01"	"TCGA-ESCA"	0.47	12.5692508686528	3	"chr3:41297199-61128895"	19831697
"TCGA-JY-A6F8-01"	"TCGA-ESCA"	0.71	NA	3	"chr3:44122589-53240857"	9118269
"TCGA-RE-A7BO-01"	"TCGA-ESCA"	0.49	11.7778424190902	2	"chr3:25131858-54485241"	29353384
"TCGA-LN-A49U-01"	"TCGA-ESCA"	0.76	13.0120041878885	1	"chr3:41766988-54104596"	12337609
"TCGA-L5-A4OT-01"	"TCGA-ESCA"	0.47	12.1096262301502	4	"chr3:7277164-61141148"	53863985
"TCGA-L5-A4OP-01"	"TCGA-ESCA"	0.72	11.9297976390402	1	"chr3:45405525-52445866"	7040342
"TCGA-JY-A938-01"	"TCGA-ESCA"	0.42	12.8028023268764	2	"chr3:41327734-53673835"	12346102
"TCGA-R6-A8WC-01"	"TCGA-ESCA"	0.92	12.7964069530234	3	"chr3:43905405-55895356"	11989952
"TCGA-L5-A8NL-01"	"TCGA-ESCA"	0.42	12.2113512761552	2	"chr3:2170634-71004777"	68834144
"TCGA-IC-A6RF-01"	"TCGA-ESCA"	NA	13.0787594022006	NA	"chr3:2170634-127544075"	125373442
"TCGA-IG-A50L-01"	"TCGA-ESCA"	0.57	12.8121874238929	1	"chr3:41697844-53448624"	11750781
"TCGA-IG-A3YB-01"	"TCGA-ESCA"	0.58	12.4466867006289	2	"chr3:2170634-74562392"	72391759
"TCGA-IG-A8O2-01"	"TCGA-ESCA"	0.64	13.4483623560954	3	"chr3:37632412-54254239"	16621828
"TCGA-VR-AA7I-01"	"TCGA-ESCA"	NA	12.5366935477148	NA	"chr3:2170634-74719060"	72548427
"TCGA-JY-A93F-01"	"TCGA-ESCA"	0.7	12.9488412218285	2	"chr3:24383885-70984380"	46600496
"TCGA-L5-A43C-01"	"TCGA-ESCA"	0.22	12.2101595967546	3	"chr3:10419996-108466011"	98046016
"TCGA-V5-A7RC-01"	"TCGA-ESCA"	0.56	13.3286563557425	2	"chr3:25704534-63732863"	38028330
"TCGA-V5-AASW-01"	"TCGA-ESCA"	0.73	12.1847871026174	2	"chr3:46281958-54237099"	7955142
"TCGA-LN-A49N-01"	"TCGA-ESCA"	0.5	NA	1	"chr3:11627848-91462299"	79834452
"TCGA-L5-A4OU-01"	"TCGA-ESCA"	0.35	12.1756686356858	3	"chr3:18968589-129269382"	110300794
"TCGA-LN-A49X-01"	"TCGA-ESCA"	0.28	12.9939349319322	1	"chr3:2170634-87395957"	85225324
"TCGA-LN-A49M-01"	"TCGA-ESCA"	NA	12.3899879727518	NA	"chr3:47863536-55024321"	7160786
"TCGA-VR-A8EU-01"	"TCGA-ESCA"	0.57	12.6787157741797	2	"chr3:50704458-54621027"	3916570
"TCGA-LN-A49P-01"	"TCGA-ESCA"	0.41	11.6076975773919	1	"chr3:11607875-67069266"	55461392
"TCGA-LN-A8HZ-01"	"TCGA-ESCA"	0.72	12.9817603212175	1	"chr3:36262791-91462299"	55199509
"TCGA-JY-A6FH-01"	"TCGA-ESCA"	0.86	12.9877192751453	2	"chr3:50360364-52445866"	2085503
"TCGA-VR-A8EY-01"	"TCGA-ESCA"	0.74	13.0976846556875	1	"chr3:41157986-53519218"	12361233
"TCGA-L5-A88V-01"	"TCGA-ESCA"	0.77	12.9994859141582	3	"chr3:17533252-57677221"	40143970
"TCGA-L5-A8NV-01"	"TCGA-ESCA"	0.41	11.7896551410329	2	"chr3:36973232-88007002"	51033771
"TCGA-LN-A4A9-01"	"TCGA-ESCA"	0.73	11.9717489344341	2	"chr3:25419105-54827315"	29408211
"TCGA-2H-A9GO-01"	"TCGA-ESCA"	0.56	11.3588622536523	1	"chr3:45664415-53693771"	8029357
"TCGA-L5-A4ON-01"	"TCGA-ESCA"	NA	12.3130791632738	NA	"chr3:46136273-61407530"	15271258
"TCGA-LN-A9FO-01"	"TCGA-ESCA"	0.6	11.6977645827857	3	"chr3:44470270-59705999"	15235730
"TCGA-X8-AAAR-01"	"TCGA-ESCA"	0.76	NA	1	"chr3:2170634-84280806"	82110173
"TCGA-L5-A4OJ-01"	"TCGA-ESCA"	0.78	11.8406947040589	1	"chr3:41238234-54422736"	13184503
"TCGA-LN-A4MR-01"	"TCGA-ESCA"	0.5	NA	2	"chr3:42377104-53836607"	11459504
"TCGA-R6-A8W8-01"	"TCGA-ESCA"	0.72	12.22905381282	2	"chr3:51237290-66347347"	15110058
"TCGA-V5-A7RB-01"	"TCGA-ESCA"	0.61	12.4313356723663	2	"chr3:31886535-59715181"	27828647
"TCGA-2H-A9GI-01"	"TCGA-ESCA"	0.6	11.7921500661153	2	"chr3:45722754-58542243"	12819490
"TCGA-L5-A8NU-01"	"TCGA-ESCA"	0.24	12.126976092702	1	"chr3:22677877-59720118"	37042242
"TCGA-LN-A9FR-01"	"TCGA-ESCA"	0.56	13.055587774065	1	"chr3:11600061-57964916"	46364856
"TCGA-VR-A8ET-01"	"TCGA-ESCA"	NA	11.9119015595286	NA	"chr3:2170634-94025089"	91854456
"TCGA-R6-A6L4-01"	"TCGA-ESCA"	0.61	12.1277423183325	1	"chr3:17741414-75091588"	57350175
"TCGA-L5-A8NW-01"	"TCGA-ESCA"	0.62	12.2471554399855	2	"chr3:46456395-52930833"	6474439
"TCGA-L5-A4OS-01"	"TCGA-ESCA"	0.37	12.4446752812397	2	"chr3:42933299-52692360"	9759062
"TCGA-VR-A8EP-01"	"TCGA-ESCA"	0.44	12.6258825220556	2	"chr3:17234842-55893653"	38658812
"TCGA-L5-A8NR-01"	"TCGA-ESCA"	0.67	11.763472016715	2	"chr3:44686237-80460001"	35773765
"TCGA-L7-A6VZ-01"	"TCGA-ESCA"	NA	12.5899167986326	NA	"chr3:35914935-54002578"	18087644
"TCGA-VR-AA4G-01"	"TCGA-ESCA"	NA	11.8874199272537	NA	"chr3:2170634-91390926"	89220293
"TCGA-LN-A4A4-01"	"TCGA-ESCA"	0.64	12.2939719332208	1	"chr3:36404826-70947935"	34543110
"TCGA-LN-A49S-01"	"TCGA-ESCA"	0.37	12.288982352725	2	"chr3:37008834-54274075"	17265242
"TCGA-L5-A891-01"	"TCGA-ESCA"	0.87	13.3749955110619	2	"chr3:52169275-52427613"	258339
"TCGA-KH-A6WC-01"	"TCGA-ESCA"	0.21	12.9320902183548	2	"chr3:2170634-90154574"	87983941
"TCGA-P3-A6SX-01"	"TCGA-HNSC"	0.64	12.1512107870289	1	"chr3:42334642-54391307"	12056666
"TCGA-UF-A7JH-01"	"TCGA-HNSC"	0.55	12.2051587427437	2	"chr3:10617669-80826528"	70208860
"TCGA-CV-6938-01"	"TCGA-HNSC"	0.23	12.2120884666951	2	"chr3:2170634-175112560"	172941927
"TCGA-F7-A623-01"	"TCGA-HNSC"	0.41	11.2490115127119	2	"chr3:49428845-70201539"	20772695
"TCGA-T2-A6WZ-01"	"TCGA-HNSC"	0.49	12.4241895654321	2	"chr3:51232304-58134477"	6902174
"TCGA-BA-A6D8-01"	"TCGA-HNSC"	0.49	12.675950438003	2	"chr3:48201192-53857645"	5656454
"TCGA-CN-6022-01"	"TCGA-HNSC"	0.37	10.4018488361604	2	"chr3:52356170-52424106"	67937
"TCGA-CV-6936-01"	"TCGA-HNSC"	0.62	11.8296426774643	1	"chr3:48997919-59653636"	10655718
"TCGA-P3-A5Q6-01"	"TCGA-HNSC"	0.46	12.252342082589	2	"chr3:20535981-80585718"	60049738
"TCGA-CV-6951-01"	"TCGA-HNSC"	0.63	13.0811302277304	2	"chr3:2170634-91462299"	89291666
"TCGA-T3-A92N-01"	"TCGA-HNSC"	0.67	12.0707919261469	2	"chr3:41076994-52829722"	11752729
"TCGA-BA-A4II-01"	"TCGA-HNSC"	0.31	11.6932572548103	1	"chr3:14815331-53758363"	38943033
"TCGA-CQ-5327-01"	"TCGA-HNSC"	0.45	12.5130986995959	2	"chr3:3707155-175023793"	171316639
"TCGA-UF-A7JD-01"	"TCGA-HNSC"	0.4	11.8002869360398	2	"chr3:2170634-80569442"	78398809
"TCGA-CN-4729-01"	"TCGA-HNSC"	0.29	12.0964906878714	2	"chr3:21618346-54911118"	33292773
"TCGA-CV-7253-01"	"TCGA-HNSC"	0.83	12.6199463747899	1	"chr3:14423300-94015345"	79592046
"TCGA-F7-A50J-01"	"TCGA-HNSC"	0.31	12.0984479776067	2	"chr3:2170634-91462299"	89291666
"TCGA-CN-4739-01"	"TCGA-HNSC"	0.49	12.613307570904	1	"chr3:26491425-91462299"	64970875
"TCGA-H7-8502-01"	"TCGA-HNSC"	0.79	11.8371732388576	1	"chr3:23139868-70655945"	47516078
"TCGA-CN-A49A-01"	"TCGA-HNSC"	0.55	12.4572867111126	2	"chr3:25704534-59720118"	34015585
"TCGA-BA-4078-01"	"TCGA-HNSC"	0.86	12.5404022700605	1	"chr3:2170634-59676800"	57506167
"TCGA-BA-A6DE-01"	"TCGA-HNSC"	0.67	11.8986671476493	1	"chr3:2170634-91390926"	89220293
"TCGA-CR-7392-01"	"TCGA-HNSC"	0.23	12.1841744653285	2	"chr3:2170634-64140920"	61970287
"TCGA-CQ-6219-01"	"TCGA-HNSC"	NA	11.5978354500494	NA	NA	NA
"TCGA-BA-5555-01"	"TCGA-HNSC"	0.46	12.5306070896759	2	"chr3:36650252-55773301"	19123050
"TCGA-HD-8314-01"	"TCGA-HNSC"	0.62	12.5034794779316	2	"chr3:2170634-89055627"	86884994
"TCGA-RS-A6TP-01"	"TCGA-HNSC"	0.88	12.8542971340213	2	"chr3:31010087-59640239"	28630153
"TCGA-CV-7101-01"	"TCGA-HNSC"	0.4	12.4682710968647	2	"chr3:41580544-91462299"	49881756
"TCGA-CV-A45Y-01"	"TCGA-HNSC"	0.5	12.1258658881604	2	"chr3:14569947-91390926"	76820980
"TCGA-BA-A6DG-01"	"TCGA-HNSC"	0.17	11.8602078545696	2	"chr3:2170634-88080170"	85909537
"TCGA-CR-7370-01"	"TCGA-HNSC"	0.62	12.6567868838404	2	"chr3:48676234-53384990"	4708757
"TCGA-P3-A6SW-01"	"TCGA-HNSC"	0.32	12.6049386420675	2	"chr3:2170634-90436812"	88266179
"TCGA-CN-6989-01"	"TCGA-HNSC"	0.31	12.3172794428065	2	"chr3:2170634-61825333"	59654700
"TCGA-F7-A61V-01"	"TCGA-HNSC"	0.58	11.9848996067817	1	"chr3:2170634-57606121"	55435488
"TCGA-UF-A719-01"	"TCGA-HNSC"	NA	12.9737879329484	NA	"chr3:42473356-53888230"	11414875
"TCGA-CR-6488-01"	"TCGA-HNSC"	0.29	12.3587640269554	2	"chr3:2170634-75054277"	72883644
"TCGA-CR-7386-01"	"TCGA-HNSC"	0.31	11.6743699123897	1	"chr3:14459236-81105640"	66646405
"TCGA-CV-7407-01"	"TCGA-HNSC"	0.39	11.6359775827375	2	"chr3:15593729-54593680"	38999952
"TCGA-CV-7250-01"	"TCGA-HNSC"	0.65	12.192661453978	2	"chr3:32016931-65909283"	33892353
"TCGA-H7-A6C5-01"	"TCGA-HNSC"	0.58	NA	1	"chr3:2170634-86868625"	84697992
"TCGA-CN-A49C-01"	"TCGA-HNSC"	0.82	12.6536232787101	2	"chr3:39509073-53434743"	13925671
"TCGA-CQ-6221-01"	"TCGA-HNSC"	0.68	12.2321482219517	1	"chr3:2218245-85164568"	82946324
"TCGA-CV-7238-01"	"TCGA-HNSC"	0.25	11.7386157276812	1	"chr3:2170634-91462299"	89291666
"TCGA-D6-A4ZB-01"	"TCGA-HNSC"	0.44	12.1641818564618	1	"chr3:45610403-68064167"	22453765
"TCGA-CN-4727-01"	"TCGA-HNSC"	0.47	12.1815476260854	2	"chr3:41667325-53673835"	12006511
"TCGA-MZ-A7D7-01"	"TCGA-HNSC"	0.66	11.2341169012875	1	"chr3:33996093-85164568"	51168476
"TCGA-WA-A7H4-01"	"TCGA-HNSC"	0.18	12.4885134824609	1	"chr3:29816365-89888419"	60072055
"TCGA-CN-4728-01"	"TCGA-HNSC"	0.24	12.2816915686223	1	"chr3:2170634-75879414"	73708781
"TCGA-HD-A4C1-01"	"TCGA-HNSC"	0.6	12.8772959198966	2	"chr3:2170634-86212375"	84041742
"TCGA-CV-7437-01"	"TCGA-HNSC"	0.65	12.099998144096	2	"chr3:4533788-95411430"	90877643
"TCGA-CN-6023-01"	"TCGA-HNSC"	0.36	12.2107891583744	2	"chr3:50390135-71038330"	20648196
"TCGA-CR-7364-01"	"TCGA-HNSC"	0.54	12.2775333476839	1	"chr3:2170634-91462299"	89291666
"TCGA-CV-A6JZ-01"	"TCGA-HNSC"	0.35	11.7441115933028	1	"chr3:52320756-73848553"	21527798
"TCGA-UF-A71D-01"	"TCGA-HNSC"	0.63	12.8865312390061	2	"chr3:24085212-94072791"	69987580
"TCGA-CR-7393-01"	"TCGA-HNSC"	0.26	12.0927285487448	2	"chr3:29525902-94021848"	64495947
"TCGA-CV-5436-01"	"TCGA-HNSC"	0.68	11.8933794841032	1	"chr3:41193041-53077053"	11884013
"TCGA-CN-6021-01"	"TCGA-HNSC"	0.43	12.2674350883739	2	"chr3:2170634-91462299"	89291666
"TCGA-UF-A7JO-01"	"TCGA-HNSC"	0.43	12.5367587341337	1	"chr3:11666407-54450989"	42784583
"TCGA-CV-7243-01"	"TCGA-HNSC"	0.45	12.2676111579554	2	"chr3:34783362-89913982"	55130621
"TCGA-CV-6935-01"	"TCGA-HNSC"	0.8	11.7109453549931	1	"chr3:50938368-54613825"	3675458
"TCGA-BA-5558-01"	"TCGA-HNSC"	0.45	11.6832228663372	1	"chr3:2170634-63309583"	61138950
