ensembl_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	description
ENSG00000108622	191.1592672	-0.29070851	0.133451725	0.011010295	0.047799086	ICAM2	intercellular adhesion molecule 2
ENSG00000108669	2674.966228	-0.263489632	0.073666498	0.000143414	0.001647222	CYTH1	cytohesin 1
ENSG00000108691	1226.979089	0.397053069	0.226747784	0.007183049	0.034771955	CCL2	C-C motif chemokine ligand 2
ENSG00000108786	50.45371249	-0.740354051	0.259124038	0.000164766	0.001838475	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1
ENSG00000108813	35.03349825	0.891655081	0.264727681	0.000163809	0.001833801	DLX4	distal-less homeobox 4
ENSG00000108840	4073.658864	-0.220528999	0.0903338	0.007230354	0.03489527	HDAC5	histone deacetylase 5
ENSG00000108854	722.4844831	-0.334277702	0.091356823	6.95E-05	0.000926189	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
ENSG00000108861	7516.820365	0.25564376	0.076151568	0.00048696	0.004357435	DUSP3	dual specificity phosphatase 3
ENSG00000108924	3669.699021	-0.737333658	0.249222488	6.72E-05	0.000906448	HLF	"HLF transcription factor, PAR bZIP family member"
ENSG00000108953	15436.03156	0.198821532	0.072651268	0.004122452	0.022913608	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
ENSG00000108960	853.3706265	-0.462812722	0.144129532	0.000124162	0.00146489	MMD	monocyte to macrophage differentiation associated
ENSG00000109016	1303.92663	0.508405315	0.100925443	1.15E-07	3.77E-06	DHRS7B	dehydrogenase/reductase 7B
ENSG00000109072	133173.4268	0.563749963	0.243655677	0.000919726	0.007196125	VTN	vitronectin
ENSG00000109084	4066.0278	-1.180661445	0.136753254	1.65E-19	2.19E-16	TMEM97	transmembrane protein 97
ENSG00000109133	3634.066591	0.273578061	0.076431995	0.00016019	0.001806853	TMEM33	transmembrane protein 33
ENSG00000109180	5573.667075	0.207848727	0.063872506	0.000673515	0.005619932	OCIAD1	OCIA domain containing 1
ENSG00000109193	161.9512058	-0.834612319	0.512761372	0.004604839	0.024859253	SULT1E1	sulfotransferase family 1E member 1
ENSG00000109270	1219.241003	0.206172781	0.069185329	0.001894196	0.01255569	LAMTOR3	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
ENSG00000109272	28.86523137	-1.312001992	0.73221475	0.001192275	0.008732619	PF4V1	platelet factor 4 variant 1
ENSG00000109323	1181.425007	0.304712813	0.091331193	0.000268413	0.002694973	MANBA	mannosidase beta
ENSG00000109390	2090.540893	0.319703312	0.091570958	0.000192667	0.002074259	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1
ENSG00000109466	817.7477021	-0.363253765	0.108337398	0.000186247	0.002026042	KLHL2	kelch like family member 2
ENSG00000109501	1772.520739	0.320533865	0.11321169	0.002194819	0.012176307	WFS1	wolframin ER transmembrane glycoprotein
ENSG00000109519	2341.40364	0.279447826	0.080003113	0.000244148	0.002495458	GRPEL1	"GrpE like 1, mitochondrial"
ENSG00000109572	2860.646051	0.386626315	0.102347077	4.47E-05	0.000655361	CLCN3	chloride voltage-gated channel 3
ENSG00000109586	308.2885119	0.628663371	0.207586409	0.000287807	0.0028092	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7
ENSG00000109606	3097.28613	0.161796679	0.063580832	0.008295824	0.038751749	DHX15	DEAH-box helicase 15
ENSG00000109680	189.6683599	0.309095027	0.110164493	0.001843602	0.012305808	TBC1D19	TBC1 domain family member 19
ENSG00000109686	2887.805477	-0.265493764	0.113210865	0.009167477	0.041694696	SH3D19	SH3 domain containing 19
ENSG00000109736	2044.771115	0.671283759	0.110899015	1.14E-10	1.12E-08	MFSD10	major facilitator superfamily domain containing 10
ENSG00000109758	3267.802408	0.826699187	0.367842002	0.002413113	0.015170262	HGFAC	HGF activator
ENSG00000109832	35.60212181	-0.7492817	0.335286268	0.00073522	0.006045985	DDX25	DEAD-box helicase 25
ENSG00000109911	454.4946361	-0.166337327	0.065734635	0.007530133	0.03743108	ELP4	elongator acetyltransferase complex subunit 4
ENSG00000109919	6421.447001	0.261089587	0.071568488	0.00011748	0.001404106	MTCH2	mitochondrial carrier 2
ENSG00000109929	5053.417894	-0.362132898	0.138983704	0.001390575	0.009953063	SC5D	sterol-C5-desaturase
ENSG00000109956	284.0396572	1.130945455	0.342319328	0.000264498	0.002664634	B3GAT1	"beta-1,3-glucuronyltransferase 1"
ENSG00000109991	47.5643429	-0.463851363	0.302584169	0.007886346	0.036950005	P2RX3	purinergic receptor P2X 3
ENSG00000110002	647.2837619	-0.426063575	0.192254282	0.002749416	0.016861199	VWA5A	von Willebrand factor A domain containing 5A
ENSG00000110025	16.72417178	-0.672306799	0.182628163	1.14E-05	0.000213335	SNX15	sorting nexin 15
ENSG00000110031	538.7542351	0.22999634	0.092497439	0.006123066	0.030940873	LPXN	leupaxin
ENSG00000110046	2895.428161	-0.293715528	0.089860086	0.000333717	0.003201907	ATG2A	autophagy related 2A
ENSG00000110048	4030.893415	0.168518184	0.061393455	0.005023109	0.026581919	OSBP	oxysterol binding protein
ENSG00000110074	2123.300438	0.264706375	0.0890748	0.001195512	0.008848941	FOXRED1	FAD dependent oxidoreductase domain containing 1
ENSG00000110171	508.8719483	-0.345673901	0.078894243	2.97E-06	6.91E-05	TRIM3	tripartite motif containing 3
ENSG00000110244	5752.010743	-1.610465701	1.516488905	2.34E-05	0.000388174	APOA4	apolipoprotein A4
ENSG00000110274	948.6453241	-0.30965418	0.070894956	3.52E-06	8.02E-05	CEP164	centrosomal protein 164
ENSG00000110318	106.2714699	-0.523343126	0.228694753	0.001523302	0.010644377	CEP126	centrosomal protein 126
ENSG00000110328	1139.846875	0.44342642	0.176783366	0.001507187	0.010547214	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18
ENSG00000110367	4276.414461	0.178850154	0.058701638	0.001693022	0.011529752	DDX6	DEAD-box helicase 6
ENSG00000110400	1050.89798	0.473672841	0.134596807	0.000117915	0.001407299	NECTIN1	nectin cell adhesion molecule 1
ENSG00000110492	7805.598716	0.491790764	0.231773984	0.005589321	0.028955735	MDK	midkine
ENSG00000110711	2832.950021	-0.301481581	0.094283051	0.000353909	0.003347683	AIP	aryl hydrocarbon receptor interacting protein
ENSG00000110717	5036.382167	0.2881871	0.124304434	0.007081411	0.034448236	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
ENSG00000110719	3747.180424	0.447722781	0.127376483	8.04E-05	0.001037832	TCIRG1	"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
ENSG00000110723	291.8994897	-0.591232262	0.34324395	0.00225861	0.014433808	EXPH5	exophilin 5
ENSG00000110756	1965.301586	-0.282698931	0.131536066	0.009945528	0.044232014	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
ENSG00000110786	10.54572803	-0.496017922	0.327372553	0.007139499	0.034642053	PTPN5	protein tyrosine phosphatase non-receptor type 5
ENSG00000110841	1881.020366	0.452869047	0.113404495	1.68E-05	0.000297238	PPFIBP1	PPFIA binding protein 1
ENSG00000110851	919.9084444	0.186406945	0.058279161	0.000958879	0.00744145	PRDM4	PR/SET domain 4
ENSG00000110887	2080.544617	-0.520221035	0.326568288	0.003383648	0.019706129	DAO	D-amino acid oxidase
ENSG00000110906	1897.156896	0.183605656	0.061758645	0.001972622	0.012914069	KCTD10	potassium channel tetramerization domain containing 10
ENSG00000110944	43.19791784	0.366678161	0.137980467	0.001210515	0.008932275	IL23A	interleukin 23 subunit alpha
ENSG00000110955	32407.62306	0.559618309	0.085323373	1.11E-11	1.45E-09	ATP5F1B	ATP synthase F1 subunit beta
ENSG00000111012	66.39079023	-0.892335966	0.244922409	4.15E-06	9.19E-05	CYP27B1	cytochrome P450 family 27 subfamily B member 1
ENSG00000111058	3612.202635	-0.385537548	0.251869625	0.008006631	0.037740802	ACSS3	acyl-CoA synthetase short chain family member 3
ENSG00000111110	852.1595852	0.532530703	0.214662351	0.002439011	0.015289264	PPM1H	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
ENSG00000111144	3070.001834	-0.389820227	0.074348105	2.91E-08	1.34E-06	LTA4H	leukotriene A4 hydrolase
ENSG00000111196	596.9146133	0.257213634	0.081591923	0.000816577	0.007325409	MAGOHB	"mago homolog B, exon junction complex subunit"
ENSG00000111199	451.2399259	0.517301819	0.251344449	0.006503581	0.032349544	TRPV4	transient receptor potential cation channel subfamily V member 4
ENSG00000111203	770.8301662	0.419866918	0.078960542	5.64E-08	2.35E-06	ITFG2	integrin alpha FG-GAP repeat containing 2
ENSG00000111229	5860.507748	0.198572507	0.086018161	0.010823124	0.047202273	ARPC3	actin related protein 2/3 complex subunit 3
ENSG00000111249	1559.594929	-0.756946131	0.301136648	0.000379732	0.003558374	CUX2	cut like homeobox 2
ENSG00000111254	40.36027094	-0.567834621	0.217101772	0.000692481	0.005691144	AKAP3	A-kinase anchoring protein 3
ENSG00000111261	777.4639205	-1.085139469	0.11134646	2.08E-23	6.21E-20	MANSC1	MANSC domain containing 1
ENSG00000111271	2129.071669	0.386579474	0.091302325	5.36E-06	0.000114367	ACAD10	acyl-CoA dehydrogenase family member 10
ENSG00000111321	6789.129513	0.304033648	0.095739936	0.000322462	0.003101881	LTBR	lymphotoxin beta receptor
ENSG00000111328	2931.529965	0.222116248	0.081061059	0.003064447	0.018402242	CDK2AP1	cyclin dependent kinase 2 associated protein 1
ENSG00000111445	567.8053433	0.186429571	0.078267969	0.011217904	0.048489156	RFC5	replication factor C subunit 5
ENSG00000111452	1123.425528	-0.665542644	0.346022701	0.001498979	0.010492447	ADGRD1	adhesion G protein-coupled receptor D1
ENSG00000111481	7420.461604	0.167421599	0.06765052	0.008687373	0.04005527	COPZ1	COPI coat complex subunit zeta 1
ENSG00000111530	3509.130431	0.194915258	0.067686844	0.002576952	0.016002755	CAND1	cullin associated and neddylation dissociated 1
ENSG00000111554	267.9569539	-0.413440834	0.099688119	4.53E-06	9.93E-05	MDM1	Mdm1 nuclear protein
ENSG00000111640	66714.59682	0.333746268	0.113878871	0.001114572	0.008358768	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
ENSG00000111667	4190.80016	0.285453909	0.07388368	4.26E-05	0.000630901	USP5	ubiquitin specific peptidase 5
ENSG00000111669	23115.53431	0.334404493	0.097895693	0.000171611	0.001902398	TPI1	triosephosphate isomerase 1
ENSG00000111696	1244.14513	0.442994453	0.134878894	0.000137506	0.001593951	NT5DC3	5'-nucleotidase domain containing 3
ENSG00000111725	1740.2822	0.252385157	0.076558816	0.000424681	0.003898113	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
ENSG00000111732	11.99789771	1.015707886	0.608290735	0.000816444	0.006568998	AICDA	activation induced cytidine deaminase
ENSG00000111737	1749.580692	0.209998936	0.057465582	0.000138408	0.001599739	RAB35	"RAB35, member RAS oncogene family"
ENSG00000111785	674.9033039	0.202033777	0.075225704	0.003935735	0.022138858	RIC8B	RIC8 guanine nucleotide exchange factor B
ENSG00000111786	1509.570171	0.271448708	0.067853703	2.75E-05	0.000441993	SRSF9	serine and arginine rich splicing factor 9
ENSG00000111801	1243.923331	0.302178772	0.137849344	0.006546371	0.032535465	BTN3A3	butyrophilin subfamily 3 member A3
ENSG00000111846	894.3478964	-0.522541906	0.15427813	8.77E-05	0.00111284	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group)
ENSG00000111859	2428.904588	-0.484070343	0.169658579	0.000832977	0.005714153	NEDD9	"neural precursor cell expressed, developmentally down-regulated 9"
ENSG00000111879	297.7062804	-0.574312057	0.198253346	0.000163697	0.001833801	FAM184A	family with sequence similarity 184 member A
ENSG00000111886	32.16263922	0.444740392	0.193492396	0.003706969	0.021107753	GABRR2	gamma-aminobutyric acid type A receptor subunit rho2
ENSG00000111911	1326.41235	-0.222394214	0.080855547	0.004260275	0.023515299	HINT3	histidine triad nucleotide binding protein 3
ENSG00000111912	1912.521695	-0.83457445	0.153851853	1.99E-09	1.37E-07	NCOA7	nuclear receptor coactivator 7
ENSG00000111961	1254.643694	-0.435141408	0.118634026	6.60E-05	0.000894262	SASH1	SAM and SH3 domain containing 1
ENSG00000111981	22.88336793	0.680876961	0.367155247	0.0018951	0.012557022	ULBP1	UL16 binding protein 1
ENSG00000112039	228.3994542	-0.758465774	0.126973134	1.79E-10	1.68E-08	FANCE	FA complementation group E
ENSG00000112053	10.9781997	0.699727864	0.209599416	0.000120491	0.00136913	SLC26A8	solute carrier family 26 member 8
ENSG00000112130	766.7209716	-0.444418704	0.077737371	1.99E-09	1.37E-07	RNF8	ring finger protein 8
ENSG00000112144	1500.137565	-0.604485374	0.155467684	8.63E-06	0.000171654	CILK1	ciliogenesis associated kinase 1
ENSG00000112149	455.2495714	-0.332895981	0.133782122	0.00366785	0.020934767	CD83	CD83 molecule
ENSG00000112182	149.1000446	-0.497593581	0.21858335	0.002308767	0.014671802	BACH2	BTB domain and CNC homolog 2
ENSG00000112183	249.2895292	-0.378188524	0.310888251	0.011000878	0.047776616	RBM24	RNA binding motif protein 24
ENSG00000112186	1404.96707	-0.492805661	0.159058185	0.000156027	0.001766576	CAP2	cyclase associated actin cytoskeleton regulatory protein 2
ENSG00000112210	162.5856695	-0.32248196	0.166159466	0.011268594	0.048152864	RAB23	"RAB23, member RAS oncogene family"
ENSG00000112234	1074.589007	-0.232542015	0.090400473	0.005252199	0.027549795	FBXL4	F-box and leucine rich repeat protein 4
ENSG00000112290	510.0755808	-0.278082919	0.117629728	0.007731532	0.036739541	WASF1	WASP family member 1
ENSG00000112294	5041.236509	-0.283088225	0.123179099	0.007876143	0.037284519	ALDH5A1	aldehyde dehydrogenase 5 family member A1
ENSG00000112320	439.7810826	-1.225024458	0.242834661	2.43E-08	1.17E-06	SOBP	sine oculis binding protein homolog
ENSG00000112333	30.4191098	-1.820432691	0.507145393	5.71E-07	1.71E-05	NR2E1	nuclear receptor subfamily 2 group E member 1
ENSG00000112337	1432.57519	1.062380626	0.316408603	9.19E-05	0.001153314	SLC17A2	solute carrier family 17 member 2
ENSG00000112365	379.2265037	-0.253638182	0.077354294	0.000520823	0.00458986	ZBTB24	zinc finger and BTB domain containing 24
ENSG00000112378	6888.144014	-0.384950894	0.168163739	0.003451638	0.019976292	PERP	p53 apoptosis effector related to PMP22
ENSG00000112394	359.2740382	-1.058963317	0.222152471	7.73E-08	3.10E-06	SLC16A10	solute carrier family 16 member 10
ENSG00000112406	956.106663	-0.417339321	0.090394792	9.37E-07	2.60E-05	HECA	"hdc homolog, cell cycle regulator"
ENSG00000112419	790.1616139	-0.653535997	0.13715618	1.57E-07	5.73E-06	PHACTR2	phosphatase and actin regulator 2
ENSG00000112425	319.8125742	-0.329840701	0.101021933	0.000406153	0.003765715	EPM2A	"EPM2A glucan phosphatase, laforin"
ENSG00000112494	475.3360803	0.325181737	0.45632972	0.007114297	0.034551844	UNC93A	unc-93 homolog A
ENSG00000112514	10120.59872	-0.300032896	0.114226999	0.002580408	0.016014103	CUTA	cutA divalent cation tolerance homolog
ENSG00000112530	92.69739315	-1.193997406	0.264769942	2.75E-07	9.32E-06	PACRG	parkin coregulated
ENSG00000112541	501.5633703	0.619876087	0.254427012	0.001543405	0.010750209	PDE10A	phosphodiesterase 10A
ENSG00000112559	289.4544494	0.773443278	0.250815443	0.000224106	0.002339729	MDFI	MyoD family inhibitor
ENSG00000112576	2156.777113	-0.388385466	0.112243641	9.74E-05	0.001207752	CCND3	cyclin D3
ENSG00000112695	5194.329752	0.27973052	0.104343866	0.003470472	0.020065822	COX7A2	cytochrome c oxidase subunit 7A2
ENSG00000112773	1174.9664	-0.566910072	0.150579118	8.72E-06	0.000173046	TENT5A	terminal nucleotidyltransferase 5A
ENSG00000112855	1208.399641	0.165033041	0.065786896	0.008950634	0.040952497	HARS2	"histidyl-tRNA synthetase 2, mitochondrial"
ENSG00000112877	262.6173484	0.33955885	0.12678748	0.002357051	0.014876607	CEP72	centrosomal protein 72
ENSG00000112893	4056.41025	0.419054387	0.095168234	1.60E-06	4.10E-05	MAN2A1	mannosidase alpha class 2A member 1
ENSG00000112972	5608.356093	-0.398100173	0.17831773	0.003110408	0.018538645	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
ENSG00000112981	86.04525596	0.639209886	0.309487272	0.00111408	0.008358768	NME5	NME/NM23 family member 5
ENSG00000112992	6275.992102	0.48508489	0.128751042	3.05E-05	0.0004794	NNT	nicotinamide nucleotide transhydrogenase
ENSG00000112996	1661.632575	0.213884389	0.071586965	0.00143276	0.010175623	MRPS30	mitochondrial ribosomal protein S30
ENSG00000113083	2369.644409	-0.967346459	0.244956351	2.85E-06	6.69E-05	LOX	lysyl oxidase
ENSG00000113119	945.0595978	-0.364085576	0.114563807	0.00030655	0.002977653	TMCO6	transmembrane and coiled-coil domains 6
ENSG00000113163	1669.036621	0.256803627	0.078159265	0.000483043	0.004324009	CERT1	ceramide transporter 1
ENSG00000113356	133.7302263	-0.528476245	0.134207429	3.54E-06	8.03E-05	POLR3G	RNA polymerase III subunit G
ENSG00000113360	2048.604279	0.159981417	0.064253288	0.009314282	0.042155477	DROSHA	drosha ribonuclease III
ENSG00000113361	2291.8675	0.712698731	0.209019364	3.92E-05	0.000503458	CDH6	cadherin 6
ENSG00000113369	3932.587296	-0.401034163	0.146439667	0.001087824	0.008204628	ARRDC3	arrestin domain containing 3
ENSG00000113407	3647.479523	0.197748127	0.082699528	0.009127626	0.041725412	TARS1	threonyl-tRNA synthetase 1
ENSG00000113504	6905.853663	0.304554553	0.103360225	0.001055473	0.008051167	SLC12A7	solute carrier family 12 member 7
ENSG00000113552	2078.314035	0.235034103	0.098444481	0.008207189	0.038443099	GNPDA1	glucosamine-6-phosphate deaminase 1
ENSG00000113578	164.0175156	-0.477297284	0.304021897	0.007516693	0.035942717	FGF1	fibroblast growth factor 1
ENSG00000113580	3215.407346	-0.209148173	0.089986463	0.010489195	0.046082915	NR3C1	nuclear receptor subfamily 3 group C member 1
ENSG00000113597	651.5847183	0.332444331	0.076746325	3.37E-06	7.71E-05	TRAPPC13	trafficking protein particle complex subunit 13
ENSG00000113645	2647.973146	0.312689658	0.144477216	0.007868307	0.032349544	WWC1	WW and C2 domain containing 1
ENSG00000113648	4296.75657	0.181014959	0.067237304	0.004612299	0.024893892	MACROH2A1	macroH2A.1 histone
ENSG00000113716	2487.931076	0.208559265	0.063782661	0.000657425	0.005514601	HMGXB3	HMG-box containing 3
ENSG00000113734	414.5241388	0.376923471	0.097950014	2.55E-05	0.000433315	BNIP1	BCL2 interacting protein 1
ENSG00000113758	2360.399341	0.537037615	0.156349035	0.000112354	0.00135781	DBN1	drebrin 1
ENSG00000113761	495.3313401	-0.160346635	0.064963618	0.009977895	0.046092286	ZNF346	zinc finger protein 346
ENSG00000113763	65.43872802	0.878937574	0.269962277	8.36E-05	0.001069627	UNC5A	unc-5 netrin receptor A
ENSG00000113790	7751.945889	-0.33907056	0.168782798	0.010471082	0.046205994	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
ENSG00000113811	2059.406939	-0.440467356	0.081647696	1.06E-08	5.74E-07	SELENOK	selenoprotein K
ENSG00000113812	724.7883606	-0.311779011	0.061320979	1.52E-07	5.56E-06	ACTR8	actin related protein 8
ENSG00000113851	1020.790076	-0.173527729	0.068999364	0.008205512	0.038443099	CRBN	cereblon
ENSG00000113924	15041.38773	0.892517543	0.206003217	5.87E-07	1.75E-05	HGD	"homogentisate 1,2-dioxygenase"
ENSG00000113946	93.64602877	-0.627882665	0.299906941	0.001667819	0.011400429	CLDN16	claudin 16
ENSG00000114023	3903.73715	0.300375372	0.111519476	0.003133926	0.018631032	FAM162A	family with sequence similarity 162 member A
